VendorID,PULocationID,DOLocationID,fareamount,total_amount
2,75,41,null,9.8
2,42,79,null,40.15
2,223,129,null,17.8
2,244,74,null,28.4
2,43,237,null,18.78
2,75,41,null,13.6
2,74,116,null,17.4
2,181,189,null,15.7
1,75,74,null,11
1,42,147,null,18.5
2,74,168,null,10.8
2,166,138,null,64.62
2,43,246,null,50.7
2,75,263,null,10.8
2,75,42,null,18.5
2,116,166,null,18.59
2,166,45,null,63.31
2,74,166,null,12.9
2,41,239,null,22.14
2,97,61,null,26.2
2,97,49,null,15.48
2,74,236,null,27.18
2,95,216,null,21.3
2,95,171,null,29
1,61,65,null,18.7
2,75,60,null,29
1,74,116,null,20.6
2,75,41,null,10.1
2,95,130,null,20.52
2,42,116,null,9.4
2,42,41,null,10.88
2,43,236,null,20.46
2,7,82,null,26.4
2,95,160,null,17.1
1,65,72,null,27.6
2,41,75,null,19.2
1,223,138,null,18.04
1,223,138,null,26.5
2,74,236,null,20.85
2,95,132,null,44.04
2,75,41,null,8.7
2,74,41,null,9.4
2,75,75,null,5.62
2,43,43,null,7.92
2,41,263,null,21
2,7,74,null,40.15
2,75,161,null,25.45
2,95,130,null,22
1,74,168,null,15.7
2,75,74,null,12.96
2,129,129,null,4.5
1,55,55,null,68.2
2,74,43,null,28.02
2,25,25,null,11.1
2,74,263,null,13.26
2,43,43,null,9.66
2,166,152,null,6.6
2,43,236,null,12.85
2,75,141,null,18.69
2,75,238,null,16.32
2,41,75,null,10.1
2,7,146,null,16.6
2,247,220,null,27.6
2,74,263,null,27.44
2,43,43,null,9.6
2,75,239,null,20.15
2,236,236,null,11.45
2,76,264,null,9.3
2,166,151,null,8.7
2,75,75,null,3.8
2,7,179,null,11.5
2,7,7,null,10.1
2,74,116,null,20.5
1,166,166,null,7.75
1,244,42,null,14.3
1,116,244,null,14.9
2,75,74,null,14.38
2,41,41,null,5.2
2,82,56,null,13.6
2,75,143,null,22.14
2,41,263,null,20.85
1,168,69,null,14.3
2,43,238,null,15.42
2,95,95,null,11
2,41,140,null,29.45
1,124,14,null,42.7
1,14,150,null,29.7
1,244,244,null,7.3
2,75,41,null,10.44
1,97,61,null,26.1
2,95,95,null,8
2,95,7,null,40.9
2,74,75,null,7.3
2,74,74,null,11.28
2,74,24,null,12.2
2,74,42,null,11.5
2,166,162,null,33.85
2,43,75,null,10.4
2,75,151,null,10.1
2,74,166,null,17.68
2,130,123,null,66.1
2,65,49,null,12.9
2,166,42,null,21.36
2,152,151,null,16.5
2,74,74,null,9.7
2,152,230,null,36.42
2,236,151,null,12.2
2,166,74,null,15.22
2,95,56,null,17.1
2,97,61,null,16.4
2,43,238,null,18.69
2,166,116,null,16.44
2,41,166,null,13.6
1,43,142,null,26.85
1,75,239,null,17
1,75,74,null,8
2,166,237,null,29.65
2,75,24,null,15.7
2,116,42,null,17.8
2,166,142,null,30.06
2,41,142,null,22.81
2,75,236,null,12.85
1,74,74,null,10.1
2,41,151,null,12.2
1,74,75,null,12.8
1,42,75,null,11
2,82,9,null,38.1
1,42,159,null,10.1
2,95,102,null,18.86
2,65,181,null,21.3
2,166,116,null,15
1,208,169,null,21.7
1,169,241,null,16.7
2,166,239,null,26.56
2,74,75,null,12.9
2,75,246,null,44.82
2,134,196,null,17.88
2,43,74,null,11.28
2,146,233,null,19.15
1,75,48,null,26.15
2,134,92,null,27
2,82,160,null,33.05
2,75,127,null,43.7
2,134,197,null,15
2,74,238,null,20.55
2,74,74,null,9.4
2,244,244,null,14.64
2,166,238,null,22.43
2,166,74,null,18.84
2,75,140,null,31.38
2,95,130,null,17.8
1,244,143,null,35.55
2,166,238,null,22.14
2,166,42,null,17.7
2,244,163,null,52.19
2,75,74,null,10.1
2,95,160,null,16.4
2,75,116,null,27.6
2,95,160,null,16.4
2,74,75,null,13.6
2,95,98,null,24.8
2,260,82,null,10.8
2,82,129,null,12.96
1,75,152,null,16.4
1,41,42,null,8
1,74,263,null,22.98
1,74,166,null,11.5
2,260,7,null,15
2,75,237,null,22.14
2,75,75,null,10.1
1,152,42,null,10.4
2,7,7,null,8
2,7,226,null,15.5
2,43,50,null,42.31
2,244,238,null,33.9
2,74,140,null,22.14
2,75,140,null,28.02
2,82,129,null,17.88
2,181,189,null,80
1,147,159,null,4
2,243,246,null,45.35
2,97,188,null,27.6
2,41,42,null,11.5
2,166,166,null,4.5
2,166,74,null,18.5
2,74,74,null,8
2,74,75,null,8
2,75,75,null,12.2
2,74,151,null,18.5
2,25,40,null,10.44
2,25,40,null,7.3
2,65,181,null,17
2,7,7,null,8
2,74,142,null,34.74
2,95,135,null,23.88
2,75,141,null,23.85
1,74,41,null,9.6
2,42,168,null,12.9
2,212,213,null,12.2
2,212,183,null,18.5
2,193,193,null,3.96
2,75,75,null,7.3
2,75,75,null,10.1
2,74,41,null,11.5
2,75,75,null,10.4
2,75,262,null,21.3
2,92,53,null,26.25
1,65,17,null,29.2
2,193,193,null,5.4
1,146,72,null,49
2,75,236,null,15.42
2,74,166,null,18
2,43,151,null,10.44
2,236,237,null,23.82
2,74,263,null,21.77
2,75,263,null,15.42
2,41,236,null,16.35
2,74,166,null,21.5
2,166,116,null,12.2
2,75,140,null,26.34
2,43,140,null,25.5
2,7,246,null,60
2,95,56,null,22.2
2,74,75,null,14.64
2,75,74,null,15.48
2,42,152,null,16.3
2,75,74,null,9.4
2,75,75,null,7.92
2,75,162,null,26.85
2,75,142,null,32.22
2,236,162,null,30.54
2,75,262,null,21.3
2,75,142,null,28.02
2,75,74,null,12.12
2,74,75,null,14.64
2,75,186,null,46.3
2,82,7,null,35.3
2,75,74,null,9.4
2,75,41,null,17.16
2,75,74,null,13.13
2,74,75,null,14.64
2,43,41,null,13.6
2,75,263,null,19.62
2,43,237,null,20.46
2,260,82,null,19.2
2,74,42,null,10.8
2,75,74,null,13.8
2,75,42,null,15.7
2,42,141,null,44.85
2,7,7,null,9.4
2,7,7,null,9.12
2,7,237,null,23.35
2,74,140,null,34.44
2,75,74,null,8
2,244,237,null,47.9
1,152,74,null,16.4
2,129,7,null,9.4
2,223,179,null,11.5
2,166,236,null,28.31
2,166,50,null,30.54
2,74,239,null,32.69
2,92,95,null,45.1
2,82,25,null,62.6
1,244,170,null,50.7
2,95,95,null,10.1
2,95,197,null,20.6
2,74,75,null,9.4
2,74,166,null,18
2,122,191,null,13.6
2,264,264,null,15.5
2,264,264,null,4.5
2,41,262,null,27.26
2,75,42,null,18.5
2,43,43,null,17.94
2,75,238,null,16.83
2,24,239,null,17.94
1,247,119,null,17
2,74,42,null,10.1
2,74,263,null,22.14
2,223,223,null,10.5
2,134,134,null,16
1,75,75,null,17.25
1,75,236,null,22.6
2,41,74,null,12.6
2,75,163,null,25.05
2,75,237,null,23.81
2,75,238,null,16.74
2,75,263,null,21.78
2,75,42,null,20.16
2,116,41,null,15.4
2,97,97,null,10.5
2,24,238,null,17.58
2,166,152,null,19.32
2,166,151,null,11.2
2,43,236,null,15.35
2,82,135,null,28
1,75,263,null,21.75
1,75,141,null,27.65
2,75,74,null,15.4
2,75,74,null,10.8
2,75,238,null,16.1
2,43,236,null,12.55
2,167,167,null,7.7
1,210,210,null,31.5
2,97,97,null,16.8
2,33,40,null,15.47
1,37,247,null,29.7
2,134,258,null,28.7
2,74,41,null,10.5
1,75,141,null,29.34
1,75,238,null,14.65
1,75,243,null,42
2,166,127,null,35
2,166,43,null,28.5
2,41,42,null,11.9
1,74,138,null,55
1,42,74,null,8.5
2,130,163,null,90.12
1,244,163,null,48.65
2,95,121,null,19.6
2,97,62,null,29.7
2,41,42,null,9.1
2,43,24,null,11.76
2,75,238,null,21.78
2,166,141,null,27.15
1,97,49,null,18.5
2,82,138,null,30.14
2,244,238,null,29.35
2,166,41,null,13.3
2,75,236,null,16.74
1,75,239,null,20.94
2,97,90,null,49.23
2,73,192,null,11.9
2,7,7,null,11.9
2,166,239,null,29.97
2,166,43,null,27.23
2,7,7,null,13.6
2,92,92,null,16
2,92,135,null,28.2
2,223,223,null,15.12
2,244,47,null,21.7
2,74,262,null,21.78
2,95,134,null,16
2,166,74,null,19.32
2,75,75,null,10.5
2,75,75,null,14.3
2,43,41,null,13.3
2,95,192,null,20.3
2,244,48,null,52.02
2,41,42,null,10.5
2,74,263,null,16.8
2,95,95,null,11.9
2,166,238,null,14
2,223,95,null,42.13
2,82,129,null,18.1
2,82,82,null,18.48
2,74,74,null,12.6
2,75,262,null,24.44
2,75,74,null,13.2
1,42,152,null,13.3
1,41,74,null,16.1
1,74,74,null,8.4
1,41,41,null,9.1
1,74,116,null,21
1,166,75,null,20.3
2,7,129,null,19.6
2,92,264,null,21
2,43,233,null,27.85
2,74,166,null,19.32
2,82,138,null,31.2
2,82,260,null,14.3
2,92,92,null,15.4
2,75,142,null,24
2,75,74,null,15.12
2,75,166,null,16
2,166,142,null,28.95
2,223,223,null,10.8
2,7,7,null,7
1,42,74,null,15.4
2,75,74,null,14.28
2,74,41,null,14.7
2,52,54,null,14.28
2,82,70,null,18.9
2,82,138,null,32.04
2,193,260,null,21.7
1,74,68,null,32.25
2,82,82,null,11.9
2,65,37,null,28.7
2,166,151,null,15.12
2,97,112,null,39.48
2,166,132,null,99.66
2,75,74,null,16.8
2,52,61,null,43.68
2,150,150,null,12
2,82,138,null,32.04
2,193,145,null,15.7
2,97,97,null,17.5
2,82,7,null,20.8
2,82,129,null,15.4
2,97,181,null,16.8
2,196,129,null,17.3
2,75,141,null,21.78
2,227,181,null,44.9
2,95,160,null,21.7
2,75,239,null,20.1
2,24,75,null,15.4
1,74,75,null,19.1
2,95,134,null,16.8
2,74,75,null,15.4
2,75,238,null,14
2,75,162,null,31.45
2,95,255,null,40.32
2,74,166,null,25.2
2,74,236,null,16.75
2,236,151,null,14
2,95,95,null,16
2,74,74,null,-7
2,74,74,null,7
2,74,236,null,22.27
2,75,237,null,19.19
2,75,262,null,27.94
2,74,141,null,30.18
2,75,244,null,28.7
2,43,100,null,32.85
2,82,138,null,28.7
2,82,56,null,20.3
2,43,74,null,27.72
2,75,168,null,34.2
2,65,61,null,30.1
2,95,160,null,19.6
1,74,236,null,21.55
2,75,143,null,28.35
2,75,239,null,24.35
2,75,41,null,14.3
2,75,236,null,14.22
2,43,151,null,16.8
2,166,166,null,11.27
2,75,234,null,44.46
2,75,41,null,16.1
2,7,197,null,67.2
2,41,116,null,16.8
2,43,236,null,16.74
2,43,141,null,23.46
2,83,83,null,14
2,75,152,null,21.7
2,7,179,null,17.5
2,130,53,null,35.82
2,74,74,null,14.7
2,75,236,null,17.58
2,244,43,null,52.86
2,7,82,null,16
2,75,107,null,36.25
2,166,143,null,31.86
2,134,135,null,11.9
2,75,50,null,32.85
1,67,21,null,16.7
2,41,43,null,13.44
2,95,95,null,14
2,74,239,null,30.56
1,65,97,null,17.5
2,95,135,null,15.12
2,244,42,null,16.8
2,95,131,null,23.8
2,42,42,null,11.2
2,75,239,null,23.46
2,75,74,null,18.48
2,43,140,null,26.13
2,166,238,null,26.33
2,75,263,null,17.65
2,43,237,null,20.1
2,75,151,null,19.6
2,75,74,null,14
2,43,262,null,20.1
1,75,239,null,20.9
2,97,189,null,23.52
2,41,43,null,30.55
2,260,157,null,18.48
2,75,141,null,23.75
1,65,61,null,27.7
2,75,74,null,13.68
1,75,74,null,15.95
2,75,151,null,14.7
2,43,43,null,20.07
2,166,42,null,17.8
2,75,74,null,15.96
2,75,42,null,20.3
1,210,264,null,12.5
2,97,25,null,14
2,65,97,null,18.9
1,75,238,null,15.7
1,244,41,null,26.04
2,75,264,null,16.4
2,152,151,null,18.38
2,97,49,null,14.7
1,74,238,null,25.3
2,95,131,null,29.4
2,82,121,null,25.2
1,250,247,null,32
1,65,86,null,65.15
2,82,138,null,29
2,244,120,null,14
2,134,216,null,30.1
2,166,90,null,48.06
2,43,74,null,21
2,75,107,null,39.25
1,75,74,null,13.4
2,134,134,null,10.51
2,134,216,null,34.44
2,166,152,null,13.3
2,7,223,null,16.8
1,74,42,null,22
2,43,142,null,19.55
2,75,43,null,16.89
2,244,238,null,41.79
2,43,238,null,12.2
2,95,95,null,16.1
2,95,95,null,16.1
2,42,142,null,40.19
2,83,138,null,36.24
2,74,263,null,25.55
2,74,41,null,12.6
1,152,74,null,12.6
1,74,262,null,31
2,95,95,null,14
2,196,95,null,8.4
1,55,55,null,87.5
2,152,142,null,31.86
2,166,42,null,16.1
2,223,193,null,23.52
2,75,141,null,19.95
2,263,151,null,16.8
2,43,263,null,21.78
2,75,74,null,15.12
2,75,236,null,23.46
2,75,65,null,52.45
2,74,42,null,15.4
2,65,14,null,50.75
2,134,216,null,24
2,129,138,null,30.68
2,75,263,null,16.05
2,75,74,null,14
2,74,166,null,11
2,166,166,null,7
2,260,260,null,12.6
2,7,256,null,37.1
1,43,263,null,17.55
1,75,74,null,15.1
2,7,160,null,46.2
1,78,18,null,20
1,174,167,null,21.7
2,66,181,null,30.24
2,95,196,null,14
2,75,74,null,11.2
2,74,24,null,17.5
2,82,138,null,33.38
2,82,138,null,28.1
2,260,129,null,16.1
2,129,129,null,14.7
2,35,35,null,11
2,146,179,null,18.48
1,95,135,null,16.1
2,75,143,null,20.95
2,97,89,null,19.3
2,146,163,null,32.25
2,75,74,null,14.28
2,74,116,null,20.79
2,166,48,null,32.95
2,75,239,null,22.25
2,43,142,null,23.46
2,74,238,null,24.45
2,76,76,null,22.68
2,260,7,null,23
2,65,40,null,18.48
2,97,33,null,17.5
1,82,173,null,17.5
1,166,238,null,20.94
1,166,116,null,19.3
2,210,210,null,18.2
2,82,138,null,31.2
2,82,138,null,29.7
2,97,61,null,26.8
2,95,28,null,17.64
2,95,92,null,38.64
2,82,138,null,26.56
2,97,189,null,24.36
2,75,75,null,-7
2,75,75,null,7
2,97,80,null,30.1
2,65,249,null,35.22
2,7,233,null,26.55
2,43,143,null,24.3
2,166,244,null,20.16
2,74,74,null,16.1
2,65,49,null,16.56
1,65,97,null,19.25
2,74,41,null,16.1
1,82,83,null,12.6
2,74,166,null,21
2,166,138,null,56.58
2,95,28,null,16.8
2,74,75,null,11.2
2,74,42,null,14
2,74,166,null,14
2,74,142,null,34.38
2,74,75,null,16.8
2,82,157,null,15.7
2,166,166,null,12.25
2,82,138,null,31.2
2,43,87,null,53.07
1,82,173,null,18.2
1,74,75,null,19.3
1,75,75,null,11.2
2,43,238,null,17.45
2,236,263,null,20.94
2,43,236,null,17.58
2,75,229,null,28.92
2,74,41,null,11.9
2,75,42,null,15.3
2,75,143,null,31.02
2,65,65,null,7
2,74,236,null,15.7
2,43,236,null,14.22
2,41,74,null,9.1
2,43,151,null,15.96
2,166,238,null,20.1
2,43,100,null,46.14
2,83,83,null,11.76
2,129,129,null,14
2,74,236,null,20.85
2,7,7,null,11.9
2,74,75,null,14.7
2,166,163,null,30.75
2,244,141,null,45
2,75,41,null,17.4
2,244,138,null,73.5
2,129,129,null,14.7
2,82,76,null,49.56
2,75,151,null,18.48
2,166,42,null,20.3
2,244,238,null,35.22
2,196,95,null,12.6
1,55,14,null,21.7
1,21,67,null,16.7
2,74,238,null,25.35
2,95,95,null,16.1
2,95,258,null,30.24
1,65,225,null,28.55
2,260,260,null,15
2,74,229,null,28.05
2,43,263,null,22.05
2,95,135,null,17.5
2,7,7,null,13.44
2,75,75,null,15.12
2,75,262,null,22.25
2,75,141,null,26.82
2,75,238,null,14.65
2,75,151,null,15.96
2,75,74,null,14.28
2,74,152,null,17.5
2,74,236,null,25.85
2,65,142,null,51.05
2,166,159,null,28.7
2,74,74,null,10.08
2,82,95,null,16.7
2,226,226,null,15.6
1,65,61,null,23.5
2,43,141,null,24.44
2,75,74,null,16.1
1,75,141,null,19.95
1,75,74,null,13.6
1,75,141,null,25.1
2,75,41,null,15
2,75,75,null,21.68
2,75,237,null,25.14
2,75,229,null,31.44
2,74,239,null,31.95
1,43,262,null,22.55
1,75,236,null,18.8
1,75,263,null,16.85
1,75,161,null,28.5
2,166,151,null,11.9
2,166,238,null,14.28
1,74,263,null,23.95
2,130,215,null,13.3
2,130,205,null,28
2,43,141,null,16.05
2,65,189,null,24.36
2,74,74,null,10.3
2,41,142,null,20.95
1,42,51,null,32.7
2,166,166,null,11.83
2,43,43,null,13.12
2,74,166,null,21
2,130,205,null,20.2
2,43,141,null,22.25
1,43,238,null,13.95
1,75,238,null,16.35
1,75,233,null,32.7
2,65,89,null,37.8
2,134,134,null,10.08
1,75,238,null,8.45
1,43,236,null,14.69
2,152,166,null,13.44
2,166,162,null,41.1
2,75,41,null,15.12
2,43,151,null,12.5
2,43,237,null,22.27
1,244,142,null,38.45
2,95,102,null,27.3
2,244,143,null,44.46
2,244,239,null,40.26
2,95,95,null,20.16
2,95,134,null,15.96
2,75,42,null,19.32
2,82,82,null,16.8
2,247,42,null,12.6
2,66,255,null,33.25
2,74,166,null,22.68
2,166,152,null,9.1
2,41,24,null,15.4
2,41,42,null,12.6
2,74,151,null,21
2,74,48,null,41.06
1,152,152,null,7
2,65,181,null,24.57
2,198,264,null,31.2
2,82,260,null,21
1,210,150,null,18.1
2,166,236,null,24.15
2,41,163,null,31.86
2,74,236,null,22.35
2,82,197,null,28
2,83,138,null,40.4
2,75,41,null,15.12
2,41,263,null,21.65
2,75,75,null,12.2
2,152,244,null,11
2,260,129,null,14.7
2,95,135,null,21.1
2,95,196,null,16.8
2,166,74,null,17.8
2,41,116,null,19.2
2,129,82,null,18.9
2,25,25,null,11
2,75,163,null,32.7
2,75,151,null,12.6
2,74,239,null,28.5
2,75,74,null,12.6
2,129,198,null,35.7
2,65,181,null,21.56
2,97,49,null,15.96
2,95,95,null,12.6
2,43,197,null,88.98
2,25,189,null,26.25
1,129,129,null,14.7
2,82,138,null,29
2,129,226,null,25.2
2,97,62,null,33.43
2,130,28,null,18.2
2,130,216,null,40.6
2,95,258,null,20.6
2,82,260,null,15.4
2,65,181,null,18.48
2,260,226,null,19.25
2,82,263,null,39.06
2,226,198,null,31.08
2,166,41,null,19.82
2,43,236,null,12.85
2,95,28,null,20.2
2,75,262,null,17.58
2,41,42,null,10.5
2,74,263,null,23.46
2,74,41,null,15.12
2,74,75,null,16.8
2,75,263,null,19.05
2,75,74,null,15.12
2,41,166,null,21
2,74,262,null,27.66
2,74,41,null,12.2
2,43,236,null,15.06
2,75,262,null,20.1
2,75,74,null,14.28
2,41,246,null,41.53
1,74,166,null,21
2,75,74,null,10.5
2,75,229,null,27.31
2,43,137,null,37.74
2,75,263,null,17.59
2,75,236,null,26.05
2,43,239,null,23.46
2,75,74,null,15.12
2,75,42,null,14
2,41,238,null,27.66
2,75,238,null,20.94
2,41,42,null,16.4
2,75,166,null,20.16
2,129,173,null,20.5
2,260,129,null,16.1
2,74,74,null,6.3
2,42,114,null,51.05
2,166,237,null,37.56
2,129,129,null,23.6
2,244,237,null,56.22
2,41,41,null,9.1
2,247,51,null,32
2,244,48,null,40.45
2,82,129,null,20.3
1,74,41,null,8.4
2,134,10,null,27.3
2,74,75,null,16.2
1,67,265,null,51.7
2,75,236,null,19.05
2,95,135,null,18.2
2,95,95,null,13.44
2,41,42,null,15.4
2,75,50,null,35.81
2,95,197,null,27.72
2,75,236,null,15.9
2,75,263,null,16.74
2,75,42,null,21
2,134,135,null,18.38
2,41,116,null,24
2,75,42,null,22.6
2,244,127,null,16.1
2,166,186,null,39.25
2,75,41,null,14.63
1,97,225,null,31.6
1,97,25,null,7.7
2,75,232,null,37.65
1,75,236,null,14.9
1,75,238,null,16.25
2,75,74,null,12.6
2,75,263,null,18.94
2,75,262,null,20.94
2,66,25,null,14
2,75,48,null,27.85
2,7,145,null,18.9
1,75,151,null,12.25
2,75,142,null,24.94
2,95,102,null,14.7
2,74,41,null,9.8
2,97,52,null,16.7
2,95,134,null,13.44
1,74,236,null,18.85
2,75,166,null,18.2
2,166,239,null,22.62
2,75,94,null,37.4
1,43,140,null,25.95
2,43,238,null,17.58
2,97,17,null,25.3
2,75,238,null,15.75
2,75,74,null,10.5
2,74,236,null,24.3
2,130,132,null,32.76
2,75,33,null,61.12
2,226,70,null,17.5
1,43,262,null,13.25
2,75,238,null,12.6
2,43,142,null,27.31
2,95,95,null,12
1,25,54,null,13.15
2,191,132,null,37.1
2,95,95,null,12.25
2,95,135,null,20.93
2,75,236,null,17.65
2,41,42,null,17.5
2,42,42,null,9.8
2,42,75,null,16.8
2,66,79,null,57.06
2,82,95,null,23.82
1,210,21,null,64.4
2,7,226,null,19.6
2,129,53,null,34.3
2,166,41,null,12.6
2,166,50,null,32.7
2,193,193,null,7
2,166,166,null,9.1
2,75,263,null,16.05
2,75,74,null,12.48
2,74,116,null,16.4
2,33,80,null,22.7
2,75,43,null,13.61
1,166,151,null,11.27
1,75,75,null,12.6
2,95,95,null,15.12
2,74,162,null,27.25
2,74,42,null,11.9
2,75,263,null,21.78
2,82,223,null,20.3
2,193,7,null,13.3
2,247,74,null,51
2,75,263,null,15.35
2,75,238,null,19.15
2,97,181,null,11.8
2,74,42,null,17.64
2,97,188,null,23.1
2,95,95,null,10
2,97,17,null,18.5
2,97,181,null,18.48
1,82,173,null,15.95
1,82,56,null,11.2
1,24,243,null,27.5
2,82,129,null,14
2,210,150,null,14.88
2,130,10,null,17.1
2,97,66,null,16.8
2,166,238,null,20.06
2,49,264,null,16.3
2,82,129,null,21
2,74,239,null,28.5
2,74,263,null,24.44
2,74,166,null,16.8
2,75,262,null,18.42
2,75,237,null,21.95
2,75,74,null,15.47
2,74,42,null,11.9
2,260,138,null,35.12
2,75,142,null,25.05
2,92,53,null,30.62
2,75,236,null,19.26
2,43,239,null,20.95
2,75,75,null,10.5
2,75,43,null,25.14
2,74,238,null,31.05
2,65,181,null,19.32
2,166,262,null,34.38
2,75,263,null,15.35
2,75,262,null,22.62
2,244,148,null,58.85
2,51,78,null,23
2,69,244,null,16
2,244,24,null,23.1
2,129,258,null,33.6
1,74,42,null,12.25
1,74,41,null,11.2
2,7,230,null,35.22
2,196,56,null,12.6
2,196,82,null,15.12
2,33,195,null,14.7
2,74,75,null,14.28
1,65,71,null,26.6
2,196,264,null,7
2,75,236,null,18.42
2,134,134,null,15.12
2,41,42,null,10
2,116,69,null,10
2,247,116,null,17.4
2,65,141,null,56.45
2,74,74,null,13.32
2,166,246,null,30
2,166,42,null,15.3
1,41,42,null,15.3
2,82,82,null,11.8
1,25,97,null,14.6
1,65,225,null,18.1
2,75,75,null,9
2,75,263,null,15.23
1,166,239,null,17.35
2,75,236,null,16.01
2,75,74,null,11.48
2,43,141,null,19.95
2,75,161,null,25.86
2,66,72,null,38.52
2,75,140,null,26.7
2,75,74,null,15
2,74,152,null,16.7
2,129,7,null,15.7
1,43,237,null,21.65
1,75,236,null,14.1
1,236,170,null,27.11
2,244,120,null,9
2,97,225,null,24.38
1,244,238,null,31.45
2,166,237,null,29.75
2,43,263,null,17.46
2,75,161,null,27.2
2,75,75,null,8.3
2,43,142,null,26.85
2,41,48,null,33.45
2,130,19,null,50.28
1,75,141,null,18.75
2,74,42,null,14
2,92,53,null,16.7
2,92,64,null,44.7
2,75,237,null,16.62
2,75,263,null,17.31
2,95,134,null,11
2,95,102,null,20.4
2,97,189,null,11.76
2,166,152,null,10.4
2,82,129,null,17.4
2,159,168,null,13.3
1,74,263,null,21.66
2,179,179,null,7.6
2,166,114,null,50.22
2,83,129,null,20.88
2,130,205,null,20.04
2,74,141,null,24.05
2,75,74,null,21.55
2,75,237,null,19.15
2,41,42,null,11.8
2,41,90,null,41.82
2,75,162,null,33.42
2,255,61,null,33.54
2,75,236,null,14.55
2,236,140,null,21.66
2,75,238,null,12.48
1,75,143,null,32.55
2,95,102,null,15.84
2,193,41,null,49.38
2,152,151,null,15.6
2,24,145,null,37.95
2,95,102,null,13.9
2,97,97,null,10.56
2,74,166,null,17.52
2,95,95,null,12.48
2,95,95,null,11.64
2,95,135,null,14.6
2,65,97,null,7.6
2,97,17,null,20.8
2,75,262,null,19.14
2,75,42,null,15
2,97,61,null,20.88
1,82,157,null,14.6
2,130,215,null,11.8
2,130,10,null,18.1
2,97,181,null,21.72
2,25,25,null,11.4
2,52,49,null,22.56
2,74,42,null,12.1
2,74,75,null,13.32
2,74,152,null,13.9
2,75,143,null,23.65
2,129,230,null,48.54
2,97,189,null,18.36
2,74,263,null,18.65
2,74,262,null,25.02
2,41,74,null,13.88
2,74,236,null,16.95
2,82,138,null,28.56
2,74,41,null,11.81
2,41,74,null,12.5
2,74,74,null,13
2,75,151,null,13.32
2,41,42,null,-7.6
2,41,42,null,7.6
2,193,202,null,9.7
2,43,43,null,12.05
1,92,171,null,41.25
2,166,170,null,42.69
2,82,260,null,8.28
2,75,262,null,15.95
2,41,166,null,11.8
2,247,174,null,22
1,74,42,null,12.5
2,75,163,null,24.83
2,75,143,null,26.55
1,265,67,null,51.7
2,74,263,null,21.96
2,95,102,null,14.6
1,65,49,null,12.5
2,95,28,null,19.2
2,95,132,null,34.9
2,41,236,null,25.02
2,43,236,null,15.78
2,75,41,null,10.8
2,43,43,null,20.85
2,42,247,null,13
2,179,223,null,18.1
2,166,41,null,19.89
2,223,223,null,11.25
2,74,41,null,11.4
1,41,75,null,19.85
1,74,151,null,13.2
1,65,97,null,15
2,75,43,null,10.62
2,75,262,null,15.23
2,75,186,null,29.95
2,75,186,null,35.12
2,166,74,null,16
2,75,90,null,31.35
2,166,238,null,16.62
2,74,166,null,11.8
2,97,61,null,15.3
1,244,151,null,21.1
2,75,236,null,12.42
2,75,263,null,18.3
2,166,238,null,18.3
2,61,62,null,12.5
2,62,62,null,24.4
2,82,202,null,34.45
2,75,143,null,26.94
2,43,236,null,13.65
2,75,237,null,18.01
2,260,160,null,20.2
2,134,216,null,25.35
2,75,42,null,17.4
2,41,151,null,15.34
2,166,48,null,26.45
2,95,95,null,16.5
2,74,236,null,15.25
2,69,185,null,31.3
2,66,114,null,36.56
2,223,223,null,9.96
2,223,7,null,14.16
1,210,210,null,37
2,71,180,null,48.2
2,159,247,null,8.28
2,129,229,null,31.55
2,236,151,null,14.16
2,166,113,null,47.06
2,130,205,null,23.8
2,74,42,null,7.3
2,256,228,null,50.62
2,75,238,null,19.06
2,66,249,null,32.85
2,95,102,null,17.52
2,17,49,null,10.4
2,65,65,null,17.52
2,263,232,null,29.85
2,95,95,null,9.96
2,95,95,null,11.64
2,65,177,null,18.3
2,25,52,null,10.79
2,166,151,null,10.79
2,166,166,null,7.6
2,95,95,null,17.52
2,73,73,null,15.6
2,73,92,null,19.89
2,97,14,null,43.56
2,75,48,null,24.92
2,97,112,null,34
2,210,150,null,13.8
2,82,160,null,25.25
2,130,215,null,11.64
2,95,160,null,23
2,97,189,null,16.7
2,25,106,null,12.61
2,75,262,null,15.25
2,82,7,null,18.1
2,260,129,null,14.92
2,129,82,null,33.5
2,74,236,null,18.3
2,74,41,null,13
2,66,233,null,46.02
2,235,78,null,19.5
2,74,24,null,14.6
2,82,95,null,13.9
2,130,10,null,9.3
2,82,56,null,12.5
2,42,42,null,-7.6
2,42,42,null,7.6
2,74,69,null,16.7
2,75,263,null,14.55
2,260,226,null,10.8
2,7,260,null,11.8
2,7,226,null,12.5
2,43,142,null,21.69
2,260,226,null,14.16
2,260,157,null,25.08
2,75,263,null,15.78
2,75,263,null,17.46
2,75,238,null,12.4
2,75,43,null,9.7
2,95,215,null,32.8
2,244,238,null,32.58
1,74,239,null,27.5
2,7,193,null,12.5
1,14,123,null,23.7
2,74,238,null,17.52
2,41,74,null,14.16
2,74,41,null,9.7
2,74,42,null,10.4
2,41,244,null,18.36
2,116,75,null,24.24
2,193,193,null,0
2,264,264,null,0
2,193,193,null,0
2,25,25,null,11.7
2,25,181,null,20.88
2,65,195,null,19.2
2,92,53,null,20.04
1,75,140,null,17.35
1,66,37,null,28.1
